word,len,count,count_wiki,min_char_freq,nankuro_score
大同,2,2,13978,2711339,4.910041823226269
海水,2,2,21659,1625088,4.909941441762182
例外,2,2,30268,282513,4.909771223731052
世間,2,2,18619,2272267,4.909601628546923
山手,2,2,16086,3332960,4.909527760905524
夫婦,2,2,48227,127411,4.909382013098954
神道,2,2,18486,1917859,4.909235975745512
自作,2,2,15345,2876398,4.909031694912691
共学,2,2,17147,1151295,4.908663111807654
保管,2,2,27436,706866,4.908569630728768
中佐,2,2,20595,828366,4.908509566945121
回答,2,2,44790,108244,4.908250727795412
同志,2,2,26800,418282,4.90790364866138
辞任,2,2,36508,232511,4.907574974006232
校名,2,2,16600,3054440,4.907556861950319
本間,2,2,13754,2803150,4.907287946913875
和解,2,2,21231,1079016,4.90678543245873
最上,2,2,18625,1911687,4.906739883914876
旧制,2,2,35266,206113,4.906287027349637
往復,2,2,49628,89129,4.906204394613923
離婚,2,2,40562,346163,4.906006023412868
当事,2,2,16716,2324462,4.905980755862774
森林,2,2,38323,453636,4.9058897742665195
移植,2,2,36090,314537,4.905576356604585
改札,2,2,36521,237662,4.905405523984677
首長,2,2,25922,424835,4.905292278806282
限界,2,2,28525,629983,4.90516184929267
車庫,2,2,28107,552784,4.904947735121536
措置,2,2,49453,50366,4.904718300001878
番手,2,2,18480,1832561,4.904591108129331
救出,2,2,27322,165074,4.904458768653791
単発,2,2,23221,505311,4.904290655947823
国名,2,2,14571,3452664,4.904030274719214
補佐,2,2,33209,474217,4.90401812050004
理想,2,2,27368,414492,4.903974774749141
歌唱,2,2,44083,149233,4.903715562037823
信仰,2,2,46095,57399,4.903543855605942
屋敷,2,2,39543,184286,4.9033115131190055
下田,2,2,16548,2143862,4.903249249641291
性別,2,2,24863,1092437,4.903184882042347
脱退,2,2,39428,215991,4.90312000530729
創建,2,2,31450,507675,4.903056996065865
金山,2,2,19200,1319686,4.902967987151564
屋根,2,2,32390,464305,4.902848796702467
車種,2,2,26400,711915,4.902381939605553
独特,2,2,26769,590843,4.902285089787741
負傷,2,2,56159,177261,4.901372070563014
重賞,2,2,28831,655789,4.901250811619251
爆撃,2,2,37361,257406,4.9012025508315045
時空,2,2,19537,1250169,4.901077379028855
水素,2,2,29426,404947,4.900863452871277
衣装,2,2,40852,173730,4.900765399266172
延期,2,2,31701,287660,4.9007505410807966
閉店,2,2,40116,200143,4.900722493906734
盛岡,2,2,38667,131053,4.900582980060805
新曲,2,2,20004,1486914,4.900525998593997
外観,2,2,24903,609083,4.900506653933728
土佐,2,2,28777,828366,4.900448481152176
魔王,2,2,31123,446801,4.900281346301943
公司,2,2,24007,641401,4.900195523008259
民営,2,2,24771,905642,4.9000607316850715
本件,2,2,18082,697171,4.89980881455377
競輪,2,2,39299,225198,4.899778008627123
谷川,2,2,21798,914736,4.899411464063544
君主,2,2,37730,85365,4.899067555929431
水準,2,2,29571,382345,4.898616333058324
所持,2,2,28551,352724,4.898123102751928
参謀,2,2,40603,91084,4.898084376084156
受信,2,2,26774,664701,4.897948523490735
融合,2,2,28945,154179,4.897857596876919
不安,2,2,26404,1010853,4.897828897863087
固有,2,2,39086,147148,4.897823748183036
加賀,2,2,28425,476726,4.897635113113513
印象,2,2,43197,221055,4.897630636132432
名詞,2,2,23386,526235,4.89718226789597
着手,2,2,23570,525251,4.8971441539279885
終結,2,2,24841,993042,4.896956187474468
体操,2,2,32001,190668,4.896927798998718
祖父,2,2,49222,177775,4.896742566669093
南側,2,2,31981,374692,4.896706251455412
高齢,2,2,31501,144662,4.896558925497744
住人,2,2,19868,612821,4.896514460671259
真理,2,2,22472,924917,4.896344251659096
改定,2,2,19934,1083484,4.896196646607715
離脱,2,2,43447,215991,4.89616708038149
軍隊,2,2,27272,689055,4.896109848377281
標本,2,2,19644,446281,4.895936262739712
王位,2,2,24800,1123698,4.89589820197989
授与,2,2,42296,247990,4.895786110994574
本気,2,2,15909,1181576,4.895256954816552
回路,2,2,25796,958762,4.895232843024187
民事,2,2,17469,1603110,4.89517108049022
工科,2,2,25365,906230,4.895002956477281
北口,2,2,21762,1266548,4.8949139670490815
死体,2,2,23473,782852,4.894725062709242
観察,2,2,35233,422920,4.894513570255992
個別,2,2,32392,348567,4.894418220142713
本校,2,2,12929,3054440,4.894077287091084
素人,2,2,21530,404947,4.893945876509089
終盤,2,2,38056,179119,4.893820576125679
特許,2,2,32785,201259,4.893755616518133
上方,2,2,17166,2291009,4.8937337511462555
風景,2,2,40967,262417,4.893597670639579
起源,2,2,40750,306902,4.893518640109539
同市,2,2,19626,1434648,4.893487122468279
接近,2,2,30841,532270,4.893352375465508
太子,2,2,18713,1176863,4.893171563962013
奏者,2,2,34330,303156,4.893127714767774
年末,2,2,26002,311964,4.892362320769843
路面,2,2,24131,1163729,4.892229289463355
特化,2,2,21346,1454666,4.892160704052231
牧場,2,2,28102,162808,4.892106911236176
保全,2,2,21342,1452857,4.892020831513926
有形,2,2,25515,983919,4.8919506739756855
割合,2,2,25881,237296,4.891933868400869
水面,2,2,22434,1249994,4.891815973475995
共作,2,2,17626,1151295,4.891510588431428
政務,2,2,22288,1231186,4.891317864151568
登記,2,2,20060,1131284,4.8912217655942225
流域,2,2,27685,740074,4.890793742553512
射撃,2,2,34816,304318,4.890661759081992
主流,2,2,23101,740074,4.890632735998373
部位,2,2,18406,1205449,4.890529038144999
駆逐,2,2,67186,82325,4.890200545742297
予告,2,2,31373,565755,4.889598494015321
検事,2,2,21822,520384,4.889510255643939
議事,2,2,15859,2307600,4.889507856152374
小売,2,2,20011,1526313,4.889282337679679
前面,2,2,21024,1249994,4.889203425448894
告白,2,2,32055,565755,4.889033106082955
平行,2,2,16186,2632578,4.888183463667508
指数,2,2,23196,1242754,4.887882284916634
生没年,3,3,21566,341706,4.88773327251093
三振,2,2,33667,197947,4.88770834025316
体力,2,2,19783,1559511,4.887630281428704
本日,2,2,10405,7622292,4.88763009229684
主役,2,2,23333,674039,4.8875819475972975
年次,2,2,22133,611985,4.887283280107468
杉山,2,2,27462,195091,4.887229871456105
捕手,2,2,27892,205551,4.88720911310922
特撮,2,2,29008,321221,4.887003935857765
川越,2,2,27051,275807,4.886941856181201
官僚,2,2,45523,116222,4.886791837723786
当局,2,2,27794,296448,4.886517321185878
北上,2,2,17367,1938432,4.886386099758413
慶長,2,2,28459,205510,4.886368924489111
伯爵,2,2,55895,132073,4.886287889021328
地面,2,2,17992,1249994,4.886252261003401
先端,2,2,38351,257018,4.886228255332424
住友,2,2,34429,410766,4.885995135106099
直人,2,2,17996,823195,4.885656698203671
論争,2,2,28024,489385,4.885451953907707
題名,2,2,19336,1067332,4.885440445090321
室町,2,2,32256,394998,4.885091114593484
加速,2,2,26552,538328,4.884830323386156
大国,2,2,11130,5316487,4.884648618019524
連覇,2,2,33724,107222,4.8845075017934985
天王,2,2,23570,1123698,4.884475224116874
農学,2,2,20312,359383,4.884311164054454
内科,2,2,21840,906230,4.884264615085904
次第,2,2,52131,57695,4.88415491389501
誘導,2,2,45970,120378,4.883702995661961
目録,2,2,20418,1384994,4.883700396542012
無視,2,2,33802,410633,4.883510593365411
船橋,2,2,32700,421359,4.883300587593117
即位,2,2,36157,159406,4.883291106066316
法的,2,2,27399,425022,4.883127631550218
野中,2,2,14525,2858459,4.8830502319472995
名目,2,2,16737,2009373,4.882774726296375
西方,2,2,19419,1509659,4.882610306258224
物体,2,2,16506,2196583,4.8825314369098
月間,2,2,22018,680975,4.882074939977139
漢字,2,2,41915,140947,4.881667349765155
挙行,2,2,23060,455714,4.881528370483967
伝承,2,2,36474,267983,4.881321269230271
読者,2,2,33548,279209,4.880762389584193
工芸,2,2,26688,573761,4.880683064434422
院長,2,2,21143,751784,4.880524520441452
視点,2,2,28067,410633,4.880321422187779
所収,2,2,21226,1066005,4.880048196848827
谷口,2,2,24331,914736,4.879912079174272
公爵,2,2,28834,199524,4.879820130859931
不可,2,2,25500,915131,4.879515738622349
県内,2,2,22360,754593,4.879488857578473
三国,2,2,16188,1449303,4.879471608262507
周波,2,2,33192,448685,4.8794171454551805
予報,2,2,25125,725608,4.879174336980212
記入,2,2,17359,1842643,4.879040199161082
行進,2,2,20119,829058,4.879037140444476
攻略,2,2,34813,393689,4.878819854404386
同等,2,2,21300,778599,4.878554644052654
蒸気,2,2,43933,60761,4.878373508070455
閉鎖,2,2,58946,90608,4.878099237589269
市中,2,2,16556,1434648,4.877927166702717
曲線,2,2,21981,1212807,4.877858674295249
廃車,2,2,25307,594330,4.877768080048129
周期,2,2,25094,601574,4.877762355200895
火災,2,2,40942,232771,4.877650917921814
法令,2,2,24909,607075,4.877388487541566
環状,2,2,33626,346394,4.877185043092034
管区,2,2,26453,706866,4.877179690925293
考慮,2,2,43459,80974,4.876818441208215
象徴,2,2,38606,271003,4.876743390358688
教養,2,2,27562,298725,4.876338703361854
立花,2,2,24104,466433,4.87629643951824
雇用,2,2,35992,57679,4.875478694060719
医科,2,2,29001,524195,4.875209260124436
山岳,2,2,33929,60209,4.874928616271991
近江,2,2,27062,737087,4.874823773156443
町長,2,2,20200,851989,4.87480565977315
魔術,2,2,28692,446801,4.874783558600134
空母,2,2,28930,381822,4.874778862779561
本戦,2,2,12481,2676653,4.87475631564172
県民,2,2,23682,754593,4.874507114788097
郊外,2,2,36310,70244,4.8744349386135015
流出,2,2,17944,740074,4.874388795831203
墓地,2,2,30880,83709,4.874343337611346
進水,2,2,23127,829058,4.874315924730741
会談,2,2,22199,314145,4.874275665302896
隊長,2,2,21099,689055,4.8742153555528285
物資,2,2,20182,755775,4.874150470725156
生前,2,2,16475,2113555,4.873890844637033
当然,2,2,25204,384986,4.873805799364313
町内,2,2,21356,851989,4.8734313581362265
広大,2,2,15806,869474,4.873314083923317
推薦,2,2,55379,57038,4.873284853231313
確実,2,2,23642,634107,4.873105567165798
通貨,2,2,28788,231579,4.872913562736477
運送,2,2,18864,1310955,4.872818801050893
併合,2,2,22464,341460,4.872597294207326
暫定,2,2,37770,38147,4.8724718998025685
市域,2,2,22594,1012672,4.87214076586153
全日,2,2,14013,1770342,4.872114892428662
金庫,2,2,26170,552784,4.87192813325918
案件,2,2,32781,365141,4.871814799300523
正解,2,2,21533,1079016,4.871644800779496
海兵,2,2,22604,738672,4.871559896163537
領主,2,2,23120,547579,4.871258405525445
家督,2,2,22972,895823,4.870926622731499
原発,2,2,15203,2174333,4.870596519816688
予約,2,2,29187,586427,4.869980439299911
告知,2,2,27681,565755,4.8699467920333355
品質,2,2,25087,480288,4.869784465833027
証拠,2,2,39076,277813,4.869496731400215
双方,2,2,31345,131825,4.869331176771898
退社,2,2,20045,805176,4.868947827536554
真言,2,2,24681,924917,4.8685878327103085
列島,2,2,22984,592093,4.868483774750757
代数,2,2,17379,1316684,4.868315936019603
鉱山,2,2,29455,104244,4.867700002343753
解析,2,2,37656,115941,4.867681741817082
銀座,2,2,34710,398441,4.867543692430992
理工,2,2,18913,1327207,4.867455269955145
長大,2,2,11892,2995921,4.867414523450002
王女,2,2,19821,1123698,4.866992701101587
目黒,2,2,25142,403591,4.866642272061684
親友,2,2,32462,410766,4.866615355479345
果実,2,2,22163,775297,4.8665632920529855
競争,2,2,29832,489385,4.866553991734352
軍用,2,2,18028,1265877,4.866512276717243
上司,2,2,20602,641401,4.8662644155332195
石橋,2,2,25363,729010,4.865886178687977
科目,2,2,21064,906230,4.86553787403089
歌人,2,2,17434,698652,4.865325710150707
交戦,2,2,18559,1220848,4.865142630695505
郷土,2,2,33254,245089,4.865071155100663
当社,2,2,15762,2324462,4.864940376628932
総称,2,2,24799,904153,4.8646865574874925
配属,2,2,23505,1033584,4.864470126151895
部族,2,2,18776,736043,4.864442425778408
列伝,2,2,29109,592093,4.86439650494995
改装,2,2,24472,818181,4.864231830998784
常務,2,2,23783,816130,4.8637118789486635
大洋,2,2,17961,412328,4.863565685213416
放置,2,2,18999,1229451,4.86351135321832
崩壊,2,2,57404,75868,4.863483872295139
強調,2,2,28578,517490,4.863049540497575
市電,2,2,20260,1434648,4.862931448369557
見学,2,2,15431,927786,4.862548409112417
一旦,2,2,32818,46099,4.862278848421876
曜日,2,2,16185,775470,4.862145262730181
同性,2,2,17863,1370371,4.8618883941147
友達,2,2,34153,410766,4.861881285902277
部会,2,2,12248,4160294,4.861798108040481
復元,2,2,25604,699162,4.861642117863738
不在,2,2,19837,1010853,4.861397541312559
滞在,2,2,36103,61475,4.861039325485992
駅舎,2,2,42287,245828,4.861026274101887
日誌,2,2,20570,248977,4.861015504683722
牧野,2,2,27783,162808,4.8608274955048465
大尉,2,2,26086,69277,4.860816234268635
参事,2,2,15724,1540988,4.860604894922732
奉行,2,2,30069,95741,4.860567913384684
国体,2,2,13915,2196583,4.8605659502148395
米軍,2,2,25759,520405,4.860472046538258
開拓,2,2,29820,100722,4.860398984429507
最古,2,2,20583,975365,4.860058434364468
駐在,2,2,28819,172566,4.859774888921684
天才,2,2,35654,111404,4.859732603668929
多重,2,2,24229,777206,4.859451665556645
若者,2,2,31535,268645,4.859438711016518
自立,2,2,15441,2454824,4.859422884487309
増刊,2,2,32545,375273,4.85938227548408
解任,2,2,22401,1079016,4.8590834298245
無理,2,2,21460,642923,4.858644913693817
譲渡,2,2,49482,93529,4.858440553390773
少佐,2,2,26016,735747,4.85842266662738
複雑,2,2,38644,274823,4.8583772518343284
本質,2,2,17086,480288,4.858309913894342
本番,2,2,12804,1832561,4.857843053837844
転用,2,2,17317,1333464,4.857669012258031
英文,2,2,19355,794003,4.857609902099226
要因,2,2,28147,218798,4.857434399126014
二郎,2,2,24479,630193,4.856328104951022
平面,2,2,17999,1249994,4.8562841299784765
爆弾,2,2,44321,190639,4.856258107149804
無限,2,2,28165,629983,4.855930791380921
冒頭,2,2,42939,118432,4.855870339678436
技能,2,2,21956,854680,4.855855565799194
再発,2,2,19025,607699,4.855723631522968
逆転,2,2,35935,96540,4.855324102686683
印刷,2,2,54961,79972,4.855159514432851
南緯,2,2,29569,284541,4.854938810291934
語学,2,2,14375,1147596,4.854850685381701
将校,2,2,20914,521079,4.854595783665804
番外,2,2,16908,1832561,4.854558119704286
役者,2,2,25473,674039,4.854468026846103
大作,2,2,10035,5412336,4.85433114599441
単純,2,2,39028,169146,4.853744269413103
修復,2,2,27064,673585,4.853631155503095
流用,2,2,19380,740074,4.853528002373547
自信,2,2,16896,1471046,4.853438007585787
退役,2,2,26227,674039,4.853321999536751
検察,2,2,31800,422920,4.853095867567703
尋常,2,2,43120,64960,4.8529429804606306
配下,2,2,19371,1033584,4.852853512898035
村立,2,2,17624,1398517,4.852643604538412
意向,2,2,25303,489575,4.852482461718413
松江,2,2,23562,737087,4.852429189312905
増大,2,2,17666,375273,4.852397040843567
立憲,2,2,26905,193312,4.852336272696212
改組,2,2,20582,1083484,4.852236358272365
発現,2,2,14453,2067848,4.851946535676396
同校,2,2,14551,2711339,4.851763193162756
千代,2,2,18831,700803,4.851625766509767
拒否,2,2,59682,73304,4.851497940378138
注文,2,2,16842,1382479,4.85145804670463
無事,2,2,18398,642923,4.8514013464882435
医薬,2,2,33996,299091,4.851302849515662
製薬,2,2,29618,299091,4.851251241960291
天井,2,2,20119,1282590,4.851066381096456
薬物,2,2,22808,299091,4.850946461651442
市制,2,2,19393,1434648,4.850892234667432
専属,2,2,25278,593331,4.850419626097461
通路,2,2,18887,1163729,4.849958041208179
幹事,2,2,23398,204494,4.849861742219576
打者,2,2,29128,335444,4.849768178971219
審判,2,2,32577,239009,4.849737324568619
容量,2,2,29539,395858,4.8496372967847465
競合,2,2,17609,744944,4.849391915920338
全曲,2,2,18443,1486914,4.849150032984982
追記,2,2,21615,416525,4.8488281074567325
中高,2,2,12752,3098326,4.848725927470152
芸名,2,2,19560,573761,4.84850653835638
発覚,2,2,23930,185404,4.848117566260855
突然,2,2,37542,243565,4.847979254036809
命中,2,2,16629,885089,4.84780082491953
社内,2,2,14954,2262493,4.847183374909229
大連,2,2,11538,2527301,4.847147243381049
背中,2,2,23637,168514,4.846651116916228
南口,2,2,20890,1117226,4.84658586346975
紀行,2,2,17718,910720,4.846524996627315
落成,2,2,20260,399075,4.846275477227822
並行,2,2,29522,83681,4.8462161896020035
上空,2,2,16714,1250169,4.8461634223533965
差分,2,2,23734,320631,4.846118387468405
新版,2,2,19911,658742,4.846073853633082
楽章,2,2,24690,434610,4.8459587989620125
五輪,2,2,39640,225198,4.845911515158138
大門,2,2,14293,907588,4.8455219328499775
家政,2,2,18430,1473237,4.845231026948689
人質,2,2,17682,480288,4.8452056311963485
師範,2,2,36376,178664,4.845018417847398
全高,2,2,15544,1770342,4.844991151103542
容易,2,2,34975,167450,4.844940910151073
改題,2,2,21693,1067332,4.844906049984642
同地,2,2,13301,2711339,4.844862999377424
肉体,2,2,29271,129151,4.8444434862383705
庭園,2,2,33531,180285,4.844190196517033
農林,2,2,32892,359383,4.843812195830859
不満,2,2,28789,299443,4.843619490836019
既存,2,2,35280,78161,4.843474582566198
本館,2,2,17117,378240,4.843300813562159
負担,2,2,36279,183319,4.843033918582403
突破,2,2,38149,243565,4.842731946164032
完結,2,2,23385,571875,4.842644783156673
描写,2,2,49588,60308,4.842484840140948
年上,2,2,13410,3183887,4.8423966901622695
八木,2,2,23700,473711,4.842340834185501
開戦,2,2,13908,2676653,4.842210737343821
所得,2,2,18615,1096236,4.841968344858531
作物,2,2,11893,3357458,4.841638854692656
治安,2,2,19448,1030313,4.841517173673418
単語,2,2,24871,505311,4.841499663057808
衝突,2,2,48806,102248,4.841377935114946
開山,2,2,12834,3299377,4.840212604893466
総裁,2,2,29133,300075,4.840100842483934
専修,2,2,26811,593331,4.840083864558659
家系,2,2,23261,526087,4.84005246413075
転向,2,2,24124,489575,4.8399472046064185
客車,2,2,24625,377221,4.839848545992808
校区,2,2,17094,1063901,4.8397832959287435
改訂,2,2,38040,71717,4.839743039928856
沿岸,2,2,40105,208447,4.839714753635157
管内,2,2,19887,706866,4.83960242845187
水田,2,2,14226,1625088,4.839240361065816
地蔵,2,2,19668,400210,4.839134352421819
能登,2,2,19551,1131284,4.838853512004405
本家,2,2,12593,1473237,4.838574054808623
快速,2,2,39901,112324,4.837924194525143
配布,2,2,28653,273790,4.837794183518716
